page,title,link,votes,answers,views,tags
249,Examples of self-explainable models used in NLP other than prototype-based,https://ai.stackexchange.com/questions/35424/examples-of-self-explainable-models-used-in-nlp-other-than-prototype-based,1,0,70,"natural-language-processing, explainable-ai"
249,"BERT2: How to use GPT2LMHeadModel to start a sentence, not complete it",https://ai.stackexchange.com/questions/35423/bert2-how-to-use-gpt2lmheadmodel-to-start-a-sentence-not-complete-it,0,1,674,"natural-language-processing, machine-translation, natural-language-generation, gpt-2"
249,What happens if all the features are correlated with each other before clustering?,https://ai.stackexchange.com/questions/35421/what-happens-if-all-the-features-are-correlated-with-each-other-before-clusterin,1,1,158,"machine-learning, unsupervised-learning, clustering"
249,How Many Hidden Units in an LSTM? [duplicate],https://ai.stackexchange.com/questions/35420/how-many-hidden-units-in-an-lstm,-1,1,1k,"neural-networks, long-short-term-memory, hidden-layers"
249,Should the range of target values match the range of activation function used in the output layer?,https://ai.stackexchange.com/questions/35417/should-the-range-of-target-values-match-the-range-of-activation-function-used-in,0,2,316,"neural-networks, activation-functions, labels"
249,Is this the right approach to preprocessing data for artificial neural-networks? [closed],https://ai.stackexchange.com/questions/35415/is-this-the-right-approach-to-preprocessing-data-for-artificial-neural-networks,-1,1,79,"neural-networks, data-preprocessing"
249,How to handle list features in clustering?,https://ai.stackexchange.com/questions/35411/how-to-handle-list-features-in-clustering,0,1,53,"clustering, feature-engineering"
249,What architecture would be best to match images of torn pieces of tapes?,https://ai.stackexchange.com/questions/35408/what-architecture-would-be-best-to-match-images-of-torn-pieces-of-tapes,1,1,77,"neural-networks, convolutional-neural-networks, binary-classification"
249,"What does ""position"" in ""each position in the decoder"" denote in the Transformer's original paper?",https://ai.stackexchange.com/questions/35405/what-does-position-in-each-position-in-the-decoder-denote-in-the-transformer,1,0,166,"terminology, papers, transformer, attention"
249,Why does triplet loss allow to learn a ranking whereas contrastive loss only allows to learn similarity?,https://ai.stackexchange.com/questions/35404/why-does-triplet-loss-allow-to-learn-a-ranking-whereas-contrastive-loss-only-all,2,2,2k,"deep-learning, reference-request, loss, triplet-loss-function, contrastive-learning"
249,How does PPO account for the last reward?,https://ai.stackexchange.com/questions/35398/how-does-ppo-account-for-the-last-reward,0,1,363,proximal-policy-optimization
249,How to handled delayed rewards in contextual bandits [closed],https://ai.stackexchange.com/questions/35394/how-to-handled-delayed-rewards-in-contextual-bandits,2,1,670,"reinforcement-learning, tensorflow, experience-replay, contextual-bandits"
249,How to understand the GCN equation?,https://ai.stackexchange.com/questions/35393/how-to-understand-the-gcn-equation,0,1,256,"machine-learning, deep-learning, graph-neural-networks, gnn"
249,Are there any guidelines on how to map the state space to integers in the case tabular RL algorithms?,https://ai.stackexchange.com/questions/35390/are-there-any-guidelines-on-how-to-map-the-state-space-to-integers-in-the-case-t,0,1,356,"reinforcement-learning, reference-request, implementation"
250,Why do off-policy algorithms suffer from worse computational or time efficiency compared to on-policy algorithms?,https://ai.stackexchange.com/questions/35387/why-do-off-policy-algorithms-suffer-from-worse-computational-or-time-efficiency,2,0,256,"reinforcement-learning, off-policy-methods, on-policy-methods, computational-complexity, sample-efficiency"
250,What is your training time of Resnet-18/Resnet-50 on Imagenet?,https://ai.stackexchange.com/questions/35386/what-is-your-training-time-of-resnet-18-resnet-50-on-imagenet,4,1,9k,"machine-learning, training, epochs, image-net"
250,How to reduce the dimensionality of the actions in RL,https://ai.stackexchange.com/questions/35383/how-to-reduce-the-dimensionality-of-the-actions-in-rl,2,0,156,"reinforcement-learning, deep-rl, action-spaces, dimensionality-reduction"
250,How are 4D cost volumes constructed for DL based stereo matching?,https://ai.stackexchange.com/questions/35382/how-are-4d-cost-volumes-constructed-for-dl-based-stereo-matching,1,0,363,"deep-learning, computer-vision, papers"
250,"If the probabilities with which each task is selected for you do not change over time, why would it appear as a single stationary k-armed bandit task?",https://ai.stackexchange.com/questions/35376/if-the-probabilities-with-which-each-task-is-selected-for-you-do-not-change-over,1,1,97,"reinforcement-learning, sutton-barto, multi-armed-bandits"
250,What is an epistemic graph in AI and how is it related to cognitive science?,https://ai.stackexchange.com/questions/35373/what-is-an-epistemic-graph-in-ai-and-how-is-it-related-to-cognitive-science,1,0,70,"definitions, cognitive-science"
250,Gradient bandit algorithm: is $\bar{R}_t$ average of all rewards or average of rewards corresponding to $A_t$?,https://ai.stackexchange.com/questions/35371/gradient-bandit-algorithm-is-barr-t-average-of-all-rewards-or-average-of-r,2,1,293,"reinforcement-learning, sutton-barto, multi-armed-bandits"
250,Is there any research on anger and distrust detection (presence and level of political cynicism)?,https://ai.stackexchange.com/questions/35369/is-there-any-research-on-anger-and-distrust-detection-presence-and-level-of-pol,1,0,65,"machine-learning, natural-language-processing, reference-request"
250,ML model to predict timeouts,https://ai.stackexchange.com/questions/35368/ml-model-to-predict-timeouts,1,1,305,"classification, algorithm-request, model-request, anomaly-detection, forecasting"
250,Why is depth-limited is preferable to minimax without depth limited,https://ai.stackexchange.com/questions/35367/why-is-depth-limited-is-preferable-to-minimax-without-depth-limited,0,1,4k,"search, minimax"
250,How does Weight Sharing with the Generalization in Graph Neural Networks work?,https://ai.stackexchange.com/questions/35366/how-does-weight-sharing-with-the-generalization-in-graph-neural-networks-work,1,1,590,"graph-neural-networks, generalization"
250,Learning values in open ball: which final layers to employ?,https://ai.stackexchange.com/questions/35361/learning-values-in-open-ball-which-final-layers-to-employ,1,0,66,"deep-learning, objective-functions"
250,How to deal with an unbalanced dataset?,https://ai.stackexchange.com/questions/35356/how-to-deal-with-an-unbalanced-dataset,0,3,609,"neural-networks, machine-learning, datasets, feedforward-neural-networks, imbalanced-datasets"
250,Denoise autoencoder not training properly [closed],https://ai.stackexchange.com/questions/35344/denoise-autoencoder-not-training-properly,-1,1,229,"convolutional-neural-networks, keras, autoencoders, vgg, denoising-autoencoder"
250,Extract person silhouette from photo or video,https://ai.stackexchange.com/questions/35343/extract-person-silhouette-from-photo-or-video,-1,1,1k,object-detection
251,"How to construct a reward function for a ""wait and see"" problem",https://ai.stackexchange.com/questions/35340/how-to-construct-a-reward-function-for-a-wait-and-see-problem,2,1,233,"reinforcement-learning, reference-request, terminology, reward-functions, reward-design"
251,Reinforcement learning algorithms for large problems that are not based on a neural network,https://ai.stackexchange.com/questions/35334/reinforcement-learning-algorithms-for-large-problems-that-are-not-based-on-a-neu,1,1,220,"reinforcement-learning, algorithm-request, state-of-the-art, continuous-action-spaces, continuous-state-spaces"
251,"Is there way to segment an image without labeling/classification, as well as supervised learning?",https://ai.stackexchange.com/questions/35333/is-there-way-to-segment-an-image-without-labeling-classification-as-well-as-sup,0,1,169,"machine-learning, reference-request, object-detection, image-segmentation, algorithm-request"
251,How should I write the reward function to teach the agent the rules of this card game?,https://ai.stackexchange.com/questions/35324/how-should-i-write-the-reward-function-to-teach-the-agent-the-rules-of-this-card,1,1,316,"reinforcement-learning, deep-rl, reward-functions, reward-design, card-games"
251,How is policy iteration capable of improving on a deterministic policy?,https://ai.stackexchange.com/questions/35322/how-is-policy-iteration-capable-of-improving-on-a-deterministic-policy,0,1,215,"reinforcement-learning, value-functions, policy-iteration, optimal-policy, deterministic-policy"
251,How is catastrophic cancellation dealt with in loss functions?,https://ai.stackexchange.com/questions/35320/how-is-catastrophic-cancellation-dealt-with-in-loss-functions,0,1,136,"neural-networks, objective-functions, numerical-algorithms"
251,How to model a multi-agent reinforcement learning problem where actions of different agents can take different durations?,https://ai.stackexchange.com/questions/35317/how-to-model-a-multi-agent-reinforcement-learning-problem-where-actions-of-diffe,3,2,469,"reinforcement-learning, reference-request, proximal-policy-optimization, semi-mdp, multi-agent-rl"
251,can't find a viable import class for keras.utils.Sequence [closed],https://ai.stackexchange.com/questions/35309/cant-find-a-viable-import-class-for-keras-utils-sequence,-1,1,1k,"tensorflow, keras"
251,How to represent multi-label colours in one-hot encoding?,https://ai.stackexchange.com/questions/35307/how-to-represent-multi-label-colours-in-one-hot-encoding,0,2,118,"neural-networks, machine-learning, natural-language-processing, data-preprocessing, bag-of-words"
251,Which algorithm can find the best combination of players to maximize the chance of getting a high score?,https://ai.stackexchange.com/questions/35306/which-algorithm-can-find-the-best-combination-of-players-to-maximize-the-chance,0,0,469,"machine-learning, terminology, models, algorithm-request"
251,How can I vectorize fictional single word (not sentence!) for classification?,https://ai.stackexchange.com/questions/35305/how-can-i-vectorize-fictional-single-word-not-sentence-for-classification,0,1,65,"natural-language-processing, reference-request, classification, feature-engineering, vectors"
251,"Does the term ""data augmentation"" imply increasing the training dataset?",https://ai.stackexchange.com/questions/35303/does-the-term-data-augmentation-imply-increasing-the-training-dataset,5,1,318,"machine-learning, reference-request, terminology, data-preprocessing, data-augmentation"
251,How can I reduce the loss? Why do I have the high loss and why do I have the gradient?,https://ai.stackexchange.com/questions/35300/how-can-i-reduce-the-loss-why-do-i-have-the-high-loss-and-why-do-i-have-the-gra,0,2,230,"convolutional-neural-networks, python, image-recognition, pytorch, image-processing"
